"Course Term Select","SCABASE Start Term","Subj Code","Course Number","Course Desc","College Code","College Desc","Division Code","Division Desc","Dept Code","Dept Desc","Status Code","Status Desc","Credit Hours","Level1 Code","Level2 Code","Level3 Code","Attribute Level Code","Course Long Desc","Exclude From ART/Degree Classification","Web Semester Code","Web Semester Desc","MOMD Ind","WHM Ind","Web Display Ind","CRN","Section Camp Code","Section Camp Desc","Maximum Enrollment","Module Creation Date","Module Lead Name","Module Lead ID","Elective Ind","Section Status Code","SCABASE End Term"
"002026","002017","09","29914","LM Syllabus + Materials Design","11","College Arts and Law","046","Eng, Drama, & Creative Studies","237","Linguistics and Communication","A","Active","20","GT","","","LM","LM Syllabus and Materials Design","N","1","Full Term","N","N","Y","","","","","","","","","","999999"
"002026","002017","06","30236","LM Advanced Networking (Ext)","13","College Eng and Physical Sci","016","Computer Science","016","Computer Science","A","Active","20","GT","UG","","LM","LM Advanced Networking (Extended)","N","5","Semester 1","N","N","Y","","","","","","","","","","999999"
"002026","002018","09","30697","LH Real Estate","11","College Arts and Law","027","Birmingham Law School","027","Law","A","Active","20","UG","","","LH","LH Real Estate","N","6","Semester 2","N","N","Y","","","","","","","","","","999999"
"002026","002018","09","31482","LC IWLP Italian Level 3 OA 0cr","11","College Arts and Law","049","Lan, Cult, Art Hist & Music","153","Languages for All","D","Dormant (but will run later)","0","UG","","","LC","LC IWLP Italian Level 3 (Open Access)","N","1","Full Term","N","N","Y","","","","","2018/08/06 00:00:00","","","","","999999"
"002026","002018","03","30808","LM Practical Res Skill CNCR","10","College Life and Env Sci","033","School of Psychology","033","School of Psychology","A","Active","20","GT","","","LM","LM Practical Research Skills for CNCR","N","5","Semester 1","N","N","Y","","","","","","","","","","999999"
"002026","002017","06","30433","LH Compute Sci Project (Dubai)","13","College Eng and Physical Sci","016","Computer Science","016","Computer Science","A","Active","40","UG","","","LH","LH Computer Science Project","N","6","Semester 2","N","N","Y","","","","","","","","","","999999"
"002026","002012","09","24745","LH Discourse, Disci + Diss","11","College Arts and Law","049","Lan, Cult, Art Hist & Music","227","Modern Languages","D","Dormant (but will run later)","20","UG","","","LH","LH Discourses, Disciplines and Dissidence: The Construction of Sexuality in Nineteenth-Century France","N","8","Semester 1 or 2","N","N","Y","","","","","","","","","","999999"
"002026","002020","09","35076","LH Musical Theatre 3A (Urdang)","11","College Arts and Law","046","Eng, Drama, & Creative Studies","274","Urdang Academy","A","Active","10","UG","","","LH","LH Musical Theatre 3A","N","5","Semester 1","N","N","Y","","","","","2020/01/03 00:00:00","","","","","999999"
"002026","002022","07","37306","LM Prob Sol + Str Mark as Prac","12","College Social Sciences","012","Birmingham Business School","197","Marketing","A","Active","20","GT","","","LM","LM Problem Solving and Strategic Marketing as Practice","N","5","Semester 1","N","N","Y","","","","","2021/05/30 00:00:00","","","","","999999"
"002026","002023","09","38663","LI Media, Culture & Identity","11","College Arts and Law","046","Eng, Drama, & Creative Studies","237","Linguistics and Communication","A","Active","20","UG","","","LI","LI Media, Culture and Identity","N","6","Semester 2","N","N","Y","","","","","2022/08/31 00:00:00","","","","","999999"
"002026","002022","08","38046","LM Race, Ethnic and Crim Just","11","College Arts and Law","027","Birmingham Law School","027","Law","A","Active","20","GT","","","LM","LM Race, Ethnicity and Criminal Justice","N","6","Semester 2","N","N","Y","","","","","","","","","","999999"
"002026","002022","09","38730","LI S2 ab on a wo pl in TA(p21)","11","College Arts and Law","049","Lan, Cult, Art Hist & Music","227","Modern Languages","A","Active","60","UG","","","LI","LI Semester 2 abroad on a work placement (including teaching assistants) (pre 2021 cohort)","N","6","Semester 2","N","N","Y","","","","","2022/10/04 00:00:00","","","","","999999"
"002026","002023","09","38945","LM Polit Philos in Theolog Eth","11","College Arts and Law","050","Phil, Theology and Religion","150","Theology and Religion","D","Dormant (but will run later)","20","GT","","","LM","LM Political Philosophy in Theological Ethics","N","6","Semester 2","N","N","N","","","","","2022/11/20 00:00:00","","","","","999999"
"002026","002020","09","33438","LI IWLP Spanish Level 2A","11","College Arts and Law","049","Lan, Cult, Art Hist & Music","153","Languages for All","A","Active","10","UG","","","LI","LI IWLP Spanish Level 2A","N","5","Semester 1","Y","N","Y","","","","","","","","","","999999"
"002026","002013","08","25938","LM Disability & Develop (DL)","12","College Social Sciences","053","Government","113","International Development","A","Active","20","GT","","","LM","LM Disability and Development","N","5","Semester 1","N","N","Y","","","","","","","","","","999999"
"002026","002013","07","26963","LI Law for Acc and Bus (Sem 2)","12","College Social Sciences","012","Birmingham Business School","246","Accounting","A","Active","10","UG","","","LI","LI Law for Accountancy and Business (Semester 2)","N","6","Semester 2","N","N","N","","","","","","","","","","999999"
"002026","002014","08","27120","LM Bioethics","11","College Arts and Law","050","Phil, Theology and Religion","140","Philosophy","A","Active","20","GT","","","LM","LM Bioethics","N","5","Semester 1","N","N","Y","","","","","","","","","","999999"
"002026","002017","08","30621","LM Research Young People","12","College Social Sciences","054","COS - College Hub","200","COS - College Hub","A","Active","10","GT","","","LM","LM Researching Young People","N","4","Summer Period","N","N","Y","","","","","","","","","","999999"
"002026","002017","09","29909","LM Lang Teaching Methodology","11","College Arts and Law","046","Eng, Drama, & Creative Studies","237","Linguistics and Communication","A","Active","20","GT","","","LM","LM Language Teaching Methodology","N","1","Full Term","N","N","Y","","","","","","","","","","999999"
"002026","002019","01","32204","LM Pre + Set-up for a Cli Tria","14","College Medicine and Health","083","School of Medical Sciences","218","Cancer Research UK CTU","A","Active","20","GT","","","LM","LM Preparation and Set-up for a Clinical Trial","N","5","Semester 1","N","N","Y","","","","","2019/03/06 00:00:00","","","","","999999"
"002026","002017","06","31281","LC English Listening (Jinan)","13","College Eng and Physical Sci","029","Mathematics","029","Mathematics","A","Active","5","UG","","","LC","LC English Listening","N","5","Semester 1","N","N","Y","","","","","2018/05/08 00:00:00","","","","","999999"
"002026","002018","07","32075","LI Internat Entrep (Sing PT)","12","College Social Sciences","012","Birmingham Business School","261","Management","A","Active","10","UG","","","LI","LI International Entrepreneurship","N","6","Semester 2","N","N","Y","","","","","2019/02/25 00:00:00","","","","","999999"
"002026","002010","04","22983","LH Ind Eng Project (BEng)","13","College Eng and Physical Sci","080","School of Engineering","028","Mechanical Engineering","A","Active","30","UG","","","LH","LH Individual Engineering Project (BEng)","N","1","Full Term","N","N","Y","","","","","","","","","","999999"
"002026","002020","09","33745","LI Beginner Catalan Language B","11","College Arts and Law","049","Lan, Cult, Art Hist & Music","227","Modern Languages","A","Active","10","UG","","","LI","LI Beginners Catalan Language B","N","6","Semester 2","N","N","Y","","","","","2019/07/12 00:00:00","","","","","999999"
"002026","002018","09","32695","LC Engl Aca Pur: Lis Spe Jinan","13","College Eng and Physical Sci","029","Mathematics","029","Mathematics","A","Active","10","UG","","","LC","LC English for Academic Purposes: Listening and Speaking","N","1","Full Term","N","N","Y","","","","","2019/05/10 00:00:00","","","","","999999"
"002026","002020","03","33173","LI Intro Forensic Psych (Dub)","10","College Life and Env Sci","033","School of Psychology","033","School of Psychology","A","Active","10","UG","","","LI","LI Introduction to Forensic Psychology","N","5","Semester 1","N","N","Y","","","","","2019/06/27 00:00:00","","","","","999999"
"002026","002020","07","33805","LC Introduct Manage & Marketin","12","College Social Sciences","012","Birmingham Business School","261","Management","A","Active","20","UG","","","LC","LC Introduction to Management and Marketing","N","5","Semester 1","N","N","Y","","","","","2019/07/15 00:00:00","","","","","999999"
"002026","002014","11","27452","LM App Prof Prac in Coach DL","10","College Life and Env Sci","036","Sport, Ex and Rehab Sciences","036","Sport, Ex and Rehab Sciences","A","Active","30","GT","","","LM","LM Applied Professional Practice in Coaching","N","1","Full Term","N","N","Y","","","","","","","","","","999999"
"002026","002014","02","28190","LM Supportive End Life Care","14","College Medicine and Health","084","School of Health Sciences","216","Applied Health Sciences","A","Active","20","GT","","","LM","Supportive and End of Life Care","N","4","Summer Period","N","N","Y","","","","","","","","","","999999"
"002026","002022","04","39357","LH Year Abroad B (Civ Eng) P/F","13","College Eng and Physical Sci","080","School of Engineering","015","Civil Engineering","A","Active","60","UG","","","LH","Civil Engineering Year Abroad B","N","1","Full Term","N","N","Y","","","","","2023/06/15 00:00:00","","","","","999999"
"002026","002024","07","39543","LM Glo Per on Res Bus Dub Jan","12","College Social Sciences","012","Birmingham Business School","261","Management","A","Active","10","GT","","","LM","LM Global Perspectives on Responsible Business","N","","","N","N","Y","","","","","2023/07/28 00:00:00","","","","","999999"
"002026","002024","07","39546","LM Managerial Finance Dub","12","College Social Sciences","012","Birmingham Business School","247","Finance","A","Active","10","GT","","","LM","LM Managerial Finance","N","","","N","N","Y","","","","","2023/07/28 00:00:00","","","","","999999"
"002026","002023","07","39566","LM Manager Finance Exec Oct","12","College Social Sciences","012","Birmingham Business School","247","Finance","A","Active","10","GT","","","LM","LM Managerial Finance","N","5","Semester 1","N","N","Y","","","","","2023/07/28 00:00:00","","","","","999999"
"002026","002023","07","39570","LM Sustainable Operations Exec","12","College Social Sciences","012","Birmingham Business School","261","Management","A","Active","10","GT","","","LM","LM Sustainable Operations","N","4","Summer Period","N","N","Y","","","","","2023/07/28 00:00:00","","","","","999999"
"002026","002024","07","39590","LM Strat in a Comp & Uncert Wo","12","College Social Sciences","012","Birmingham Business School","252","Strategy and Int Business","A","Active","10","GT","","","LM","LM Strategy in a Complex and Uncertain World","N","5","Semester 1","N","N","Y","","","","","2023/08/03 00:00:00","","","","","999999"
"002026","002024","07","39598","LM Finte Digi Finan & Blockcha","12","College Social Sciences","012","Birmingham Business School","247","Finance","A","Active","10","GT","","","LM","LM Fintech, Digital Finance and Blockchain","N","6","Semester 2","N","N","Y","","","","","2023/08/03 00:00:00","","","","","999999"
"002026","002024","07","39600","LM Entrepreneurial Project","12","College Social Sciences","012","Birmingham Business School","261","Management","A","Active","40","GT","","","LM","LM Entrepreneurial Project","N","1","Full Term","N","N","Y","","","","","2023/08/03 00:00:00","","","","","999999"
"002026","002024","07","39232","LM The Purposeful Leader SIM","12","College Social Sciences","012","Birmingham Business School","261","Management","A","Active","20","GT","","","LM","LM The Purposeful Leader","N","1","Full Term","N","N","Y","","","","","2023/05/30 00:00:00","","","","","999999"
"002026","002020","09","39314","LC Acad Succ for Int Busi (S1)","15","Corporate Services","068","Academic Services","214","Birmingham International Acad","A","Active","0","UG","","","LC","LC Academic Success for International Business","N","5","Semester 1","N","N","Y","","","","","2023/06/13 00:00:00","","","","","999999"
"002026","002020","09","39315","LC Pro Dev fo Sup Ch Man (S1)","15","Corporate Services","068","Academic Services","214","Birmingham International Acad","A","Active","0","UG","","","LC","LC Professional Development for Supply Chain Management","N","5","Semester 1","N","N","Y","","","","","2023/06/13 00:00:00","","","","","999999"
