"College Code","College Desc","Division Code","Division Desc","Dept1 Short Desc","Dept2 Code","Dept2 Short Desc","Dept1 Code","Prog Code","Prog Short Title","Prog Long Title","ATAS Req’d Ind","Prog Mode Code","Prog Mode Desc","Campus Code","Campus Desc","Length","Degree Code","Degree Long Desc","Joint Honours Ind","Alt Qual Ind","Subject1 Code","Subject1 Desc","Subject2 Code","Subject2 Desc","Subject3 Code","Subject3 Desc","Delivering Institution 1 Code","Delivering Institution 1 Desc","Delivering Institution 2 Code","Delivering Institution 2 Desc","Delivering Institution 3 Code","Delivering Institution 3 Desc","UOM Code","UOM Desc","Major Dept Code","Major Dept Short Desc","Reg Body Code","Reg Body Desc"
"12","College Social Sciences","053","Government","Political Sci & Intern'tl Stud","115","Economics","142","9700","BA Int Rel w Econ w Year Ab FT","International Relations with Economics with Year Abroad","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","L100","Economics","L250","International relations","","","0110","University of Birmingham","","","","","1","Year(s)","142","Political Sci & Intern'tl Stud","",""
"12","College Social Sciences","035","School of Social Policy","Soc Policy, Sociology & Crimin","","","262","970D","PGDip Migration Studies FT","Migration Studies","N","01","Full-time","B","Birmingham","8","001","Postgraduate Diploma","N","N","L420","International social policy","","","","","0110","University of Birmingham","","","","","2","Months","262","Soc Policy, Sociology & Crimin","",""
"12","College Social Sciences","053","Government","Political Sci & Intern'tl Stud","140","Philosophy","142","9715","BA Pol Sci + Phil w Year Ab FT","Political Science and Philosophy with Year Abroad","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","L200","Politics","V500","Philosophy","","","0110","University of Birmingham","","","","","1","Year(s)","142","Political Sci & Intern'tl Stud","",""
"10","College Life and Env Sci","033","School of Psychology","School of Psychology","","","033","971E","MSc (I) Mental Health FT","Mental Health","N","01","Full-time","B","Birmingham","1","039","Master of Science","N","N","C848","Psychology of mental health","","","","","0110","University of Birmingham","","","","","1","Year(s)","033","School of Psychology","",""
"10","College Life and Env Sci","036","Sport, Ex and Rehab Sciences","Sport, Ex and Rehab Sciences","","","036","9730","BSc Spo, PE + Coac w Int Yr FT","Sport, Physical Education and Coaching Science with International Year","N","01","Full-time","B","Birmingham","4","004","Bachelor of Science","N","N","C600","Sports science","","","","","0110","University of Birmingham","","","","","1","Year(s)","036","Sport, Ex and Rehab Sciences","",""
"12","College Social Sciences","020","School of Education","Disab, Inclusion & Spec Needs","","","231","9735","PGCert Lang, Lit & Dyslexia DE","Language, Literacies and Dyslexia","N","31","Part-time.","D","Distance Education","12","086","Postgraduate Certificate","N","N","X161","Training teachers - special needs","","","","","0110","University of Birmingham","","","","","2","Months","231","Disab, Inclusion & Spec Needs","",""
"13","College Eng and Physical Sci","080","School of Engineering","Mechanical Engineering","","","028","9759","PGCert Advanced Mech Eng AQ","Advanced Mechanical Engineering","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","","","","","","","0110","University of Birmingham","","","","","","","028","Mechanical Engineering","",""
"12","College Social Sciences","053","Government","Political Sci & Intern'tl Stud","","","142","9763","MSc Global Coop & Security PT","Global Cooperation and Security","N","31","Part-time.","B","Birmingham","24","039","Master of Science","N","N","L250","International relations","","","","","0110","University of Birmingham","","","","","2","Months","142","Political Sci & Intern'tl Stud","",""
"12","College Social Sciences","035","School of Social Policy","Soc Policy, Sociology & Crimin","","","262","976C","BA Criminology FT","Criminology","N","01","Full-time","B","Birmingham","3","003","Bachelor of Arts","N","N","L311","Applied criminology","","","","","0110","University of Birmingham","","","","","1","Year(s)","262","Soc Policy, Sociology & Crimin","",""
"13","College Eng and Physical Sci","032","Physics and Astronomy","Physics & Astronomy","106","Inst of Card Sciences","032","977E","PhD In St To D 1+3 Phy/Card FT","Topological Design","Y","01","Full-time","B","Birmingham","4","109","Doctor of Philosophy with Integrated Study","N","N","F300","Physics","A300","Clinical medicine","","","0110","University of Birmingham","","","","","1","Year(s)","032","Physics & Astronomy","",""
"15","Corporate Services","072","Liberal Arts & Natural Science","Liberal Arts & Natural Science","","","238","9780","BSc Liberal Arts + Sciences","Liberal Arts and Sciences","N","01","Full-time","B","Birmingham","4","004","Bachelor of Science","N","N","Y000","Combined/general subject unspe","","","","","0110","University of Birmingham","","","","","1","Year(s)","238","Liberal Arts & Natural Science","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","","","015","9797","PGCert Civ Eng & Management FT","Civil Engineering and Managment","N","02","Other full-time","B","Birmingham","4","086","Postgraduate Certificate","N","N","H200","Civil engineering","","","","","0110","University of Birmingham","","","","","2","Months","015","Civil Engineering","",""
"10","College Life and Env Sci","033","School of Psychology","School of Psychology","","","033","981E","BSc Psych w BM w Int FY FT Dub","Psychology with Business Management with Integrated Foundation Year","N","01","Full-time","U","Dubai","4","004","Bachelor of Science","N","N","C800","","N200","Management studies","","","0110","University of Birmingham","","","","","1","Year(s)","033","School of Psychology","",""
"13","College Eng and Physical Sci","058","Metallurgy and Materials","Metallurgy & Materials","","","031","9820","PG VRS Manufact Tech (Lough)","Manufacturing Technology","Y","01","Full-time","J","Joint Institutions","4","134","Visiting Research Student","N","N","H711","Manufacturing systems design","","","","","0110","University of Birmingham","0155","The University of Nottingham","Z138","Loughborough University","1","Year(s)","031","Metallurgy & Materials","",""
"15","Corporate Services","068","Academic Services","Birmingham International Acad","","","214","9841","Bach Deg w Int Found Yr EPS","Bachelor's Degree with Integrated Foundation Year (Engineering and Physical Sciences Pathway)","N","01","Full-time","B","Birmingham","45","004","Bachelor of Science","N","N","Y000","Combined/general subject unspe","F990","Physical sciences not elsewhere cla","","","0110","University of Birmingham","","","","","2","Months","214","Birmingham International Acad","",""
"14","College Medicine and Den Sci","067","Inst of Immunol + Immunoth","Inst of Immunol + Immunoth","","","173","9844","MSc Immunology & Immunother FT","Immunology and Immunotherapy","N","01","Full-time","B","Birmingham","1","039","Master of Science","N","N","C550","Immunology","","","","","0110","University of Birmingham","","","","","1","Year(s)","173","Inst of Immunol + Immunoth","",""
"14","College Medicine and Den Sci","067","Inst of Immunol + Immunoth","Inst of Immunol + Immunoth","","","173","9846","PGCert Immunol & Immunother AQ","Immunology and Immunotherapy","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","","","","","","","0110","University of Birmingham","","","","","","","173","Inst of Immunol + Immunoth","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Philosophy","236","English Literature","140","986C","BA Philos w Eng w Int Stud Yr","Philosophy with English with International Study Year","N","01","Full-time","B","Birmingham","4","003","Bachelor of Arts","N","N","Q320","English literature","V500","Philosophy","","","0110","University of Birmingham","","","","","1","Year(s)","140","Philosophy","",""
"14","College Medicine and Den Sci","074","Institute of Clinical Sciences","Birmingham Medical School","","","215","9879","CertHE Pharmaceutical Sci AQ","Pharmaceutical Science","N","","","B","Birmingham","","105","Certificate of Higher Education","N","Y","","","","","","","0110","University of Birmingham","","","","","","","215","Birmingham Medical School","",""
"10","College Life and Env Sci","036","Sport, Ex and Rehab Sciences","Sport, Ex and Rehab Sciences","","","036","9890","BSc Sport, PE + Coach Sci FT","Sport, Physical Education and Coaching Science","N","01","Full-time","B","Birmingham","3","004","Bachelor of Science","N","N","C610","Sport coaching","","","","","0110","University of Birmingham","","","","","1","Year(s)","036","Sport, Ex and Rehab Sciences","",""
"13","College Eng and Physical Sci","032","Physics and Astronomy","Physics & Astronomy","","","032","9938","MSci Phys & Astro (Int Stu) FT","Physics and Astrophysics (International Study)","Y","01","Full-time","B","Birmingham","4","096","Master in Science","N","N","F300","Physics","F510","Astrophysics","","","0110","University of Birmingham","","","","","1","Year(s)","032","Physics & Astronomy","",""
"14","College Medicine and Den Sci","023","Inst of Applied Health Res","Inst of Applied Health Res","","","216","9965","MPH (SEAL) Flex","with Statement of Extra Accredited Learning","N","31","Part-time.","B","Birmingham","5","083","Master of Public Health","N","N","B900","Others in subjects allied to medici","","","","","0110","University of Birmingham","","","","","1","Year(s)","216","Inst of Applied Health Res","",""
"11","College Arts and Law","047","History and Cultures","Classics, AH and Archaeology","","","239","9990","MA Archae (Cult Archae) FT","Archaeology (Cultural Archaeology)","N","01","Full-time","B","Birmingham","1","038","Master of Arts","N","N","V400","Archaeology","","","","","0110","University of Birmingham","","","","","1","Year(s)","239","Classics, AH and Archaeology","",""
"11","College Arts and Law","047","History and Cultures","Classics, AH and Archaeology","","","239","9992","PGCert Archae (Cult Archae) FT","Archaeology (Cultural Archaeology)","N","01","Full-time","B","Birmingham","4","086","Postgraduate Certificate","N","N","V400","Archaeology","","","","","0110","University of Birmingham","","","","","2","Months","239","Classics, AH and Archaeology","",""
"13","College Eng and Physical Sci","080","School of Engineering","Civil Engineering","211","Birmingham Business School","015","698H","PGCert Ad Eng Man (Gen) FT Dub","Advanced Engineering Management","N","01","Full-time","U","Dubai","4","086","Postgraduate Certificate","N","N","H200","Civil engineering","N200","Management studies","","","0110","University of Birmingham","","","","","2","Months","260","Engineering","",""
"14","College Medicine and Den Sci","074","Institute of Clinical Sciences","Pharmacy","","","205","974B","PhD Pharmacy Non-Lab FT (A300)","","N","01","Full-time","B","Birmingham","3","057","Doctor of Philosophy","N","N","A300","Clinical medicine","","","","","0110","University of Birmingham","","","","","1","Year(s)","205","Pharmacy","",""
"10","College Life and Env Sci","038","School of Bioscience","School of Biosciences","","","038","557H","MSci Bio Sci (FS & Sus) wPP FT","Biological Sciences (Food Security and Sustainability) with Professional Placement","N","01","Full-time","B","Birmingham","4","096","Master in Science","N","N","C900","Others in biological sciences","","","","","0110","University of Birmingham","","","","","1","Year(s)","038","School of Biosciences","",""
